Course	Room	Teacher	Time	Students
004355	CARP13	0847593	241	0917040 0988990 1020727 1057779 3088352 3127715 3132900 3134350 3162076 3163273 3201354 3225118 
005730	PK200	0031392	238	0917040 1076854 
007125	EHSEM	0162976	240	0917040 0993790 1000750 1001394 1001905 1020695 1023923 1024315 1027597 1030369 1056963 1066679 1067748 1067862 1068109 1077257 1077294 1078819 1079614 1080149 1083626 3073143 3085644 
001151	DAL204	0309967	5	0918549 1068549 1080808 1088120 1090933 1100129 1102354 1116854 1131189 1170757 3064940 3071094 3072063 3073138 3073146 3074289 3082398 3086015 3087394 3087465 3087983 3088421 3089341 3090066 3090785 3092236 3092580 3093369 3095050 3095588 3096592 3097953 3098747 3099165 3099989 3100155 3102105 3102278 3102316 3104653 3105818 3107589 3116805 3118334 3126626 3129544 3130894 3132705 3134180 3153098 3158421 3160321 3161051 3167586 3172803 3196371 3201250 3202261 3211569 3212786 3212902 3216872 3218938 3219871 3220365 3223998 
001841	TH104	0814748	8	0918549 1003644 1025533 1029566 1049299 1055290 1064752 1065142 1077874 1083594 1085106 1088558 1088785 1099178 1150699 1170303 1171905 3071094 3072484 3080595 
006508	GOCOM	0031478	239	0918549 0958492 1136830 3079272 3085836 3100897 3106953 
004082	PK264	0854975	241	0919772 1019006 1023923 1039831 1040818 1065183 1065271 1067726 1076923 1081939 1081952 1143639 1170479 
010953	DAL100A	0058557	8	0919772 0920400 0991213 1006105 1020695 1039868 1079444 1150758 3073143 3074711 3087407 3102316 
002564	CAN311	1168490	239	0948095 3070476 3094287 
011035	PK354	3213250	242	0948095 1018817 1020520 1034405 1078198 1080789 1102030 1170567 3080595 3088812 3089636 3092236 3094992 3100824 3144208 3153273 3157738 3218962 
011325	TAYC	0554585	241	0948095 1024283 1049929 1059469 1076989 1079771 
003416	GOA	0031477	242	0948568 1005451 1019025 1019212 1067241 1076234 1080654 1081250 1085061 1101350 1104151 1122905 1149344 1162688 1163391 1165961 3074734 3079369 3088421 3092999 3094809 3097894 3100155 3103177 3116065 
008763	PK349	0899465	126	0948568 1029787 1041981 1056815 1064035 1067726 1076923 1081939 1081952 1101350 3068712 3075759 3079675 3087347 3087450 3089298 3090266 3095725 3097133 3098330 3099669 3099989 3100786 3102000 3102105 3103486 3105287 3106762 3108046 3113444 3116269 3118205 3125668 3129759 3133451 3134309 3134508 3160245 3161051 3162611 3170761 3185597 3189516 3196457 3198788 3201574 3205483 3211826 3212716 3212902 3217578 3218454 3218659 3219056 3223362 3223822 3224418 3224991 3225012 3225017 3234753 
002464	DAL100A	3208421	239	0950942 1019827 1034578 1055640 1056910 1059469 1065654 1149270 3070090 3073692 3074001 3080592 
011045	CAN311	3213249	238	0952443 3105802 3105818 
002856	PK338	0127086	74	0958492 1066982 1077683 1079756 1087490 1157688 1161960 1163417 1164190 1170709 3070881 3072890 3073525 3074314 3074634 3074891 3074965 3076489 3077762 3081368 3082682 3086015 3086536 3087347 3087394 3087433 3087696 3088117 3088521 3088652 3088812 3088988 3089566 3090266 3090362 3090519 3090537 3091295 3091573 3091695 3092294 3093697 3094287 3095009 3095111 3095335 3095630 3095649 3095719 3095968 3096011 3096547 3097158 3097462 3097636 3097903 3097953 3098292 3098354 3099468 3099757 3099774 3099986 3100824 3100876 3102057 3102868 3102884 3102915 3104653 3104770 3105511 3105818 3105820 3106068 3106131 3106835 3224248 
006036	DAL112	0031526	5	0958492 1006444 1020520 1024283 1025644 1049929 1081917 1090564 1094134 1104216 1157047 
