Course	Room	Teacher	Time	Students
014542	DAL1	0254151	63	3630526 3953805 3715155 3690516 3792443 3793534 3930731 
007026	DAL2	3198619	72	3632103 3690799 3910179 3915267 3758045 3904320 3889653 3904334 3846234 3821588 3860451 3797084 3821886 3904254 3913807 3797722 3910510 4086503 4174898 3768620 3797697 3797762 
011035	DAL300	3998660	57	3632103 3695145 3708949 3759552 3817507 3848104 3915332 3691925 3847728 3914875 3774116 3818773 3906250 3795919 3813457 3826470 3930260 3708638 3815902 3823151 3904254 3905460 3811886 4086374 3879197 3915155 3968696 3995576 4001958 4002909 4005905 4043840 4059195 4073784 4078277 4091767 4091877 4091895 4093126 4095071 3917445 3929883 4180466 4175428 3820257 4086504 
006508	BYC239	0031478	1	3632881 3816963 3821393 3599536 3915028 4170477 
012291	PK259	0409956	26	3638301 3816336 3652276 3821254 3694668 3660063 3797691 3797714 3797739 3910493 3910537 3579592 3694754 3581967 
011531	CARP13	0431946	63	3638956 3863747 3645720 4079295 3821589 3655749 
012729	CAN205	3996795	5	3638956 3914166 3597302 3797690 
002951	TH118	3555097	1	3649568 3689991 3667674 3577984 3695554 3797667 3797861 4086506 
012665	DAL1	3332662	1	3649880 3694415 3578392 
015891	TH110	4086857	63	3649880 3694738 3930054 3914724 3823402 3929776 3910519 3914739 4086223 4086225 4086240 4086260 4086267 4086276 4086303 4086433 4086482 3691416 4086277 4086284 3910688 3930767 4086356 
012034	DAL212A	4092864	53	3650256 3666175 3692862 3695145 3730202 3768588 3768625 3796732 3953805 3690806 3695539 3851735 3911048 3578191 3789246 3797164 3905868 3651606 3910738 
015876	TAYD	4168993	1	3650256 4086393 
004739	PK20	1084458	1	3650997 3606418 3797651 
015877	TH102	4168993	63	3650997 3816860 3820958 3695282 3821180 3930052 3910630 4095001 3790825 
013636	DAL1	0605187	26	3651293 3579645 3580346 3797624 3797723 3797785 3910507 3910722 4086295 4093324 3797656 3797823 3910661 
006026	PK336	0213446	59	3651439 3692164 3781152 3797564 3815949 3816203 3819628 3821069 3902759 3819367 3904101 3913606 3931158 3689375 3889653 3693280 3931001 3929575 3692852 3930469 3758075 3903092 3915038 3639603 3902404 3914371 3792443 3811941 3819676 3652350 3797692 3797760 3797716 
002562	PK336	0564741	53	3695201 3695543 3823092 3914754 3930683 3904645 3908117 3903520 3710476 3821643 3830308 3914676 3689500 3915026 3775417 3929102 3668831 3910662 4086464 3881597 3887957 3922150 3931449 3931836 3973885 3976786 3984532 3994843 4000502 4001958 4002113 4035604 4092004 4092795 4093136 4093282 4093611 4094815 4095080 4095088 4095234 4095309 4095985 4077315 3821589 4086245 3691241 
010851	PK328	3470402	72	3694236 3788990 3817637 3818480 3821077 3574349 3629518 3595641 3796906 3631215 3668378 3691783 3797801 3797824 3820963 3820257 
015851	BYC100	0162977	32	3651816 3667676 3722992 3796723 3820729 3705083 3595163 3797680 3910677 4087169 3467384 3694754 
015422	DAL2	0028980	1	3652396 3668366 3693253 
015512	DAL212A	3996563	59	3652396 3652473 3692514 3692756 3930162 3651412 3814776 3796906 3929644 3576990 3559172 3668130 3814296 3817419 3817487 4086245 3580586 
015859	BYC127	3839981	32	3652396 3693219 3820405 3929167 3693280 3597215 3817427 
002162	PK354	0168378	53	3656490 3721962 3768197 3816554 3821069 3821166 3716638 3817962 3821440 3861339 3821197 3820380 
003454	EHI	0599596	63	3667311 3759552 3764613 3819628 3904411 3691228 3856450 3823311 3819372 
012886	DAL6	1084458	26	3667311 3668386 3819230 3797586 3904102 4170472 3652177 
005215	TAYC	3555097	63	3666570 3667381 3475959 3820395 3693092 3695542 3910612 4094613 4095445 4095985 3910558 
013620	TAYE	1020104	26	3496673 3667381 3668538 3690799 3816924 3820588 3822122 3694813 3930890 3789246 3860451 3930967 3797649 3910556 3910647 4086445 4086449 4174897 
004036	TAYSEM	3460456	72	3667453 3816722 3816960 3818029 3819177 3792350 3486653 3793612 3768034 3694668 3821180 
011528	TH102	0431946	5	3667453 3929575 3823438 3669280 
005258	TH223	4170165	5	3417643 3667608 3797685 
007060	DAL119	0031573	1	3667608 3693501 3694318 3910561 3821571 
004013	EHI	3460456	60	3667676 3913210 3913185 3928911 3930083 3914354 3904254 3910321 3930042 3915155 4002075 4070957 4075429 3909951 4175441 3930135 
004840	CAN205	0697660	1	3667676 3910630 3910691 4094175 
006587	DAL212E	0031399	63	3572330 3668195 3692285 3692514 3493931 3690800 3592208 3694798 3668812 3797806 
014784	PEMSTD	3814283	5	3668538 3690733 3819645 3397771 3695539 4086391 
002415	PK100	1051497	15	3668623 3816722 3846920 3852520 3929800 3597365 3818805 3911124 3692380 3756293 3797590 3797645 3797692 3822886 3910645 4086214 4086249 4086301 4086333 3820010 
004280	PK200	0949010	5	3675467 3797266 3821269 3797728 3797831 3910605 4086249 4086340 4000229 
003427	DAL212A	3818518	60	3652473 3690020 3797564 3852217 3929165 3651412 3599090 3560234 3901004 3694813 3915038 3930891 3797719 3797855 3929572 4037591 3620520 3819542 3914525 
003554	EHI	0599596	72	3667404 3667677 3690020 3692766 3693891 3797564 3691228 3694813 3818675 3819304 3797855 3797877 3620520 3910604 
013214	TH129	3470325	5	3544262 3690799 3832060 3797192 3844962 3904102 3559872 
013616	TH110	0375562	59	3691748 3694415 3695027 3817637 3820405 3821359 3695510 3690778 3797674 3797767 
004283	PK200	1165566	32	3692519 3823130 3694101 3694810 3691140 3821269 3632720 3913862 3797629 3797848 3910497 3910762 4000229 3797611 3797648 4086505 
013171	EHI	3092941	5	3692519 3759552 3819628 3821729 3578714 3634695 3600785 3692761 3630915 3619323 3650874 3665045 3796974 3815902 3561026 3819372 
012730	EHI	3996795	32	3692756 3819628 3789175 
007381	TH224	0031611	43	3651750 3667453 3693219 3712913 3722992 3788743 3818746 3820729 3822778 3904965 3931962 3576002 3596492 3904320 3915036 3930705 3931323 3819613 3592208 3600785 3797192 3630501 3651605 3724014 3578191 3929235 3559464 3650228 3689328 3910848 3913807 3576460 3797619 3910538 3910583 4086480 3797803 3910347 3581967 
004285	PK200	0802802	63	3693473 3930683 3639603 3769368 3902667 3789439 3455037 3721994 3797631 3797831 3910556 4086301 4086333 4086488 4092823 3789573 3667606 3914525 
007006	DAL212A	3996726	43	3693501 3821687 3913606 3819353 3668130 4096266 3928826 3931449 3953825 4000862 4003131 4003163 4003415 4023438 4043840 4050929 4070957 4093970 4095302 4095309 
015853	DAL212A	3927894	15	3693501 3694980 3820405 3914745 3691925 3655393 3930083 3687862 3768356 3860451 3915026 3929102 3910663 4086296 4086503 4070957 3581247 3797331 
015444	DAL212E	0162976	26	3694415 3695345 3498772 3694012 3695434 3797666 3581851 
006038	PK338	3393847	5	3693501 3694417 3821044 3821958 3628726 3692796 3910569 3910715 4086358 4086378 4086388 4086400 4086448 4086496 3929468 4086359 
007081	DAL6	0316015	60	3611135 3694481 3815949 3488858 3687862 3618222 3797772 3797824 3797835 
006023	PK349	3839982	37	3694741 3764613 3797206 3832060 3901484 3914745 3914928 3915044 3819230 3561430 3579645 3930301 3652276 3821254 3901004 3576990 3807883 3816708 3816970 3813457 3902667 3905715 3930237 3930260 3930891 3790492 3823151 3904254 3915203 3930026 3930220 3692380 3910617 3930190 4086216 4086357 4086457 3910646 3880322 3884178 3904324 3904389 3910427 3914449 3915711 3920306 3929289 3931451 3964183 3968696 3969012 3969305 3987067 3991180 3994726 4000195 4000763 4001654 4035604 4087228 4089004 4091784 4091899 4092144 4093015 4093159 4093282 4093611 4094012 4094613 4094640 4094813 4095079 4095088 4095133 4095206 4095425 3891249 3988502 4175388 4175389 4175393 3581247 3909951 4175344 4175478 4175502 4175322 
015881	TAYE	0247216	5	3619718 3694741 3695643 3816860 3642332 3645720 3693565 3821886 4086370 3609410 
011305	EHIII	0029059	60	3694791 3699561 3789507 3852791 3581274 3796148 3856450 3689893 3821088 3652373 3797634 4001881 
004809	TH111	3194193	1	3695201 3930162 3788919 3486653 3692852 3906250 3616872 3834370 3910497 3910511 4086270 3910646 4000483 4003199 4023381 4037411 
015113	TAYG	0820103	26	3695543 3819177 3930047 3597302 3819598 4091039 3690733 3797192 3914724 3931889 3790928 3689328 3930042 3910567 4017901 4091895 4093416 3620520 3691416 3929894 3578910 4176465 
003445	EHI	0031359	15	3699561 3904411 3691228 3773692 3914724 3652373 3818675 4086229 4086410 4087169 
015867	TH104	4168989	32	3652473 3699561 3691962 
013185	DAL10	0125630	32	3709927 3821048 3818122 3816463 3817419 3910470 3910483 
014113	TH111	0827051	53	3712905 3905822 3929419 3576990 3930469 3818064 3910463 4086230 4086303 4086336 4086337 3901577 3931466 4041708 3820963 4175385 4175466 4086385 
015888	PK229	4170297	32	3692285 3819304 3596713 3690346 3797671 3797825 3797849 3910544 4086506 3790244 
007391	TAYG	0031631	5	3712913 3722992 3816924 3816992 3817682 3818746 3820729 4091039 3931323 3651033 3724014 3768088 3816970 3821016 3693185 3559464 3595163 3620017 3689328 3690652 3692187 3694780 3797612 
014567	PK278	0898918	63	3716140 3721962 3821729 3851345 3852791 3915054 3821440 3912597 3854016 3789283 3823438 3914502 3795919 3823228 3928966 3929222 3460343 3653119 3861195 3797718 3910617 4086314 4086477 3560236 3822201 3847931 3901731 3904324 3905830 3915099 3915711 3918056 3921208 3923376 3931453 3931466 3931946 3957394 3968696 3970633 3989696 3994726 3995568 3995802 4001588 4001999 4002075 4002909 4003130 4040430 4043549 4088956 4091805 4092290 4092767 4093015 4093026 4093066 4093136 4093161 4093612 4093989 4095053 4095086 4095309 4095472 4095876 4095897 4095930 3619216 3928589 4077315 3821273 3930253 4086499 
003014	TAYD	3332662	63	3730202 3820405 3820588 3914754 3667749 3819598 3577703 3630501 3930168 3914354 3789246 3694012 3930042 3689944 3763675 3797602 3797634 3797666 3797733 3910468 3910667 4093370 3910661 
007372	BYC127	0603646	37	3759552 3797564 3817682 3818480 3930705 3797168 3931323 3931959 3774021 3846234 3790792 3931001 3822995 3821016 3931889 3915028 3903986 3956133 3797748 3797785 3910537 3910548 3910707 4086314 3574483 3580407 3910603 
004359	DAL25	0847593	5	3764613 3846717 3929241 3851913 4086289 4003839 
