Course	Room	Teacher	Time	Students
295	STO301	145	44	911 197 104 25 629 249 455 181 650 864 699 542 546 996 498 787 254 966 874 806 428 420 302 1161 1114 
297	GST103	172	15	191 436 854 758 456 76 669 121 573 576 501 1079 675 754 153 
298	ROB7	226	37	196 439 1000 742 1005 491 589 208 668 664 692 836 968 671 261 533 115 
302	STOAUD	192	41	
305	STO14	67	60	644 337 142 143 610 371 89 925 513 201 78 310 604 508 870 807 218 755 486 
308	HLL6	304	28	528 95 558 232 138 707 797 795 924 180 863 756 328 991 67 256 1129 1108 353 51 774 980 307 561 158 470 
309	MAGILLMR	300	14	346 591 443 143 139 21 456 677 391 
310	STOAUD	199	41	159 
311	GST103	241	37	348 1002 553 768 130 253 929 328 546 258 898 1078 1076 221 
312	IRADEAREID	237	14	553 881 328 318 1154 898 474 
313	STO10	188	15	813 591 527 443 35 642 554 1028 829 377 7 584 588 1008 626 624 451 181 13 16 753 204 1042 776 313 3 255 732 468 467 463 9 214 288 4 285 536 531 981 304 1001 1026 1022 158 398 47 43 1173 481 
315	ESTW115	232	11	105 33 1009 546 993 574 733 210 825 
318	CHS104	269	28	292 906 433 414 934 874 1155 1099 
319	MAGILLMR	238	37	1149 558 1139 518 922 1155 9 806 1031 483 
321	STO301	276	33	346 813 1182 528 104 39 559 703 798 970 189 1032 1174 1099 807 806 673 114 770 739 722 1111 1173 486 477 
322	STOAUD	null	28	340 332 742 551 146 687 491 248 977 652 764 883 779 693 923 837 362 573 734 500 460 164 968 1090 600 893 355 673 531 988 918 305 1166 757 1160 45 
323	GIACSWAN	44	8	438 91 1058 144 85 15 2 414 776 602 898 823 
324	HLL112	189	23	135 976 221 
325	MAGILLMR	48	40	591 836 380 166 807 486 
327	LNKL205	98	15	291 641 799 888 769 860 967 1102 539 982 751 
328	CHS101	212	41	916 911 910 526 105 33 142 149 373 83 85 171 971 756 1041 120 366 365 384 789 730 733 630 870 1158 897 1087 350 674 267 264 58 57 303 1029 477 
332	HLL106	112	15	911 277 818 796 247 178 172 862 329 1141 838 959 1096 873 729 155 
333	STOAUD	null	44	293 196 444 439 235 1007 491 589 519 620 1032 1143 692 698 834 1174 575 1172 636 1109 600 1033 283 671 673 261 50 985 115 45 
335	SHA213	281	44	1019 161 
336	STOAUD	28	41	912 776 385 679 1093 
338	STO119	199	28	1005 1176 1016 
341	UN114	257	14	743 25 1170 1080 503 466 288 1094 775 1021 158 1118 481 
342	STOAUD	null	41	1112 
344	HLL6	248	15	915 196 108 107 91 490 393 971 864 887 1047 666 997 418 499 572 908 909 877 800 763 1093 533 530 987 773 1127 
345	STOAUD	171	41	
347	UN111	19	11	902 907 439 857 375 658 1044 882 789 964 984 420 
349	GIACSWAN	251	44	552 234 607 513 314 577 61 1108 1090 532 774 564 
350	STO18	88	28	348 330 21 249 451 176 996 993 128 498 670 
351	STOAUD	325	44	406 518 1045 934 
352	STOAUD	182	41	290 333 856 743 1071 266 986 112 485 955 
355	IRADEAREID	83	21	492 453 124 1177 966 425 1039 224 
358	STOAUD	268	44	136 839 
359	SHAAUD	190	37	1145 713 594 296 590 199 738 527 520 1025 443 441 35 34 1156 336 745 851 1081 6 1066 740 747 554 233 1058 1 614 912 942 684 622 495 20 405 933 1028 829 700 618 702 792 1132 588 625 453 454 656 975 978 188 11 17 888 759 204 206 68 1010 413 499 1177 861 363 380 386 387 573 252 251 939 731 734 502 500 467 461 960 1157 647 1116 649 1153 357 801 215 212 766 4 280 285 678 1093 987 989 981 771 302 1165 229 226 225 1020 1184 608 1114 481 
360	ROB7	124	21	276 742 143 132 401 89 86 540 310 839 214 676 827 1034 228 485 
362	IRADEAREID	122	23	183 
363	GST103	189	33	945 768 138 588 626 864 928 548 725 466 908 54 895 1151 726 
365	OBS	192	40	431 235 147 709 395 798 245 519 518 977 883 1045 1143 698 543 1016 575 460 934 1033 539 985 918 
370	GST102	318	37	718 717 39 401 86 246 510 174 10 868 412 1109 984 227 1115 
372	STOAUD	39	41	1103 1120 22 766 728 
374	STO301	168	60	715 606 297 24 455 974 973 321 364 381 735 960 1091 877 800 51 302 853 1039 608 399 5 
375	GST103	185	44	817 274 525 408 828 459 627 653 663 316 360 781 676 672 853 
377	STOAUD	323	44	291 1014 134 799 959 168 890 1072 112 751 
378	LNKL205	207	40	187 833 577 256 426 
383	TAYD	255	15	664 697 1160 
385	ROB7	245	2	606 104 902 39 28 933 708 970 938 699 839 385 461 162 807 56 820 
386	HLS204	201	40	191 190 432 377 376 650 1088 205 769 694 921 832 259 670 55 429 1113 1163 
388	UN114	15	60	917 1081 1051 1178 245 1124 665 691 123 1095 567 1036 477 
394	STOAUD	77	41	711 
395	STOAUD	241	44	194 902 452 1148 320 417 1154 59 
396	WDS	330	23	15 896 
399	HLL106	293	21	1183 297 1150 22 1136 881 1043 66 67 735 633 1104 896 737 728 483 
401	LNKL205	14	23	1122 326 415 
406	LNKL309	317	44	346 94 785 57 
407	MARSHAUD	239	23	278 869 952 287 1151 1167 
408	HLL201	21	44	494 517 74 79 163 150 
409	STOAUD	56	41	231 87 307 
410	IRADEAREID	21	28	150 
411	GIACSWAN	56	14	292 1085 231 82 797 183 995 319 505 307 1038 
412	STO119	27	40	347 710 445 109 555 24 511 517 971 1047 496 388 604 500 908 537 824 225 152 608 1111 
414	ESTW309	141	44	
416	ESTW309	169	23	709 88 799 310 388 168 1158 218 956 57 824 
419	STOAUD	53	41	292 319 
422	ARTS8A	226	23	816 431 798 
423	GST103	225	23	245 543 539 918 
427	LOCK105	320	28	643 612 1146 870 897 843 
429	GST101	296	41	1012 1074 
431	STO301	317	40	448 94 97 239 616 680 375 794 1137 244 924 171 1126 366 785 860 897 219 1003 59 634 488 
432	SHA410	54	44	619 946 160 962 
433	GIACSWAN	61	21	514 862 361 788 1154 281 264 849 569 390 608 634 
435	STO18	228	23	568 
436	HLL201	297	11	292 528 859 1085 231 707 87 797 183 187 189 889 995 319 577 281 1083 307 1038 474 
437	MAGILLHVID	132	14	30 641 437 550 791 832 368 1068 1163 
438	STOAUD	323	41	101 95 1050 
439	STOAUD	61	44	594 297 1025 656 929 313 537 755 
440	WDS	171	28	349 900 815 1056 976 173 1126 389 390 
442	UN114	300	11	346 910 688 582 924 384 221 
443	HLL107	90	41	680 896 
444	GIACSWAN	75	11	933 937 962 1155 855 563 1027 483 
445	ROB7	88	60	446 101 238 947 22 1131 14 928 203 1040 598 999 129 574 602 872 1155 1023 
448	GST101	163	23	812 736 523 1015 434 819 748 1055 944 131 930 378 373 706 184 938 950 73 805 314 360 969 761 286 774 475 
452	STOAUD	330	44	186 
454	STO301	290	24	294 275 852 900 815 1056 145 681 89 86 246 615 62 320 655 661 695 540 123 389 788 1034 1159 1180 1112 
457	STOAUD	46	44	199 192 441 510 625 725 65 162 678 987 225 399 749 
458	STO14	276	14	276 93 557 1052 1139 406 709 620 207 367 168 9 771 841 821 849 1164 223 1161 1111 
459	MARSHAUD	7	15	192 272 1051 623 1049 544 920 216 41 
460	HLS204	71	14	342 233 684 686 657 1128 310 725 939 965 1153 1070 676 263 534 823 221 49 
462	UN111	238	15	1149 295 271 446 557 1052 922 367 855 849 390 
463	SHA412	188	41	919 726 
466	GIACSWAN	266	37	340 341 448 94 1016 254 503 630 934 919 486 
467	HLS108	97	41	133 650 1105 530 
474	STOAUD	189	44	705 545 1078 
476	LNKL205	254	11	191 1150 312 3 387 782 872 801 762 116 
477	HLS108	233	44	624 315 289 267 51 421 
478	CHS101	33	2	813 592 275 447 37 90 141 912 1069 975 184 13 17 885 756 125 127 508 507 631 637 9 891 894 359 215 4 111 423 425 895 847 1165 1046 1184 1113 479 
479	ESTW115	329	15	717 240 328 1044 124 415 386 387 989 423 1165 1046 
481	HLL201	259	21	101 36 559 1057 617 516 1040 991 126 419 1138 632 1086 1171 421 300 304 306 820 
482	SHA412	294	28	186 
483	STOAUD	218	41	2 695 956 
484	STO102	30	28	1175 336 885 70 416 920 419 965 1034 
487	HLL106	78	37	1135 1053 406 708 791 513 209 832 838 506 466 355 772 953 1159 1117 
488	HLL112	267	11	294 194 276 852 814 1056 145 610 132 708 242 615 173 320 120 317 351 956 264 849 1034 565 390 1112 
489	MARSHAUD	43	40	811 31 437 886 697 838 1091 1117 
492	STOAUD	101	41	275 641 788 967 
494	STOAUD	139	44	373 
495	HLL7	29	23	866 207 311 356 119 
496	MARSHAUD	122	28	1038 
498	TAYD	68	44	415 
500	STO119	137	11	340 645 332 1000 1054 1059 148 709 248 71 1140 664 697 998 410 367 506 893 355 672 1160 
501	STO18	137	44	355 
502	STOAUD	259	44	1040 419 803 425 
503	STOAUD	273	44	809 508 
514	STO207	292	11	1061 1065 270 92 237 17 326 1042 1040 1043 805 381 385 162 1107 1105 54 532 154 158 749 
516	LNKL309	194	15	559 558 685 703 187 189 928 833 61 256 1129 353 980 
519	ART15	141	28	1054 463 
522	SHA213	199	40	949 
528	GST102	282	40	346 341 1182 271 279 1067 521 640 970 514 803 151 42 480 475 
532	UN111	245	40	37 1099 772 849 
533	HLS109	320	41	1130 244 417 
535	UN114	174	28	1065 844 684 81 790 207 415 350 269 227 1021 639 
536	SHA412	118	44	1150 616 375 317 780 802 1003 118 739 
543	SHA213	239	28	
545	STOAUD	228	44	717 916 857 684 628 264 701 
546	HLL6	227	37	714 1103 1064 529 744 992 617 688 686 25 84 979 179 831 322 70 662 312 368 605 60 469 876 52 535 112 
547	GST103	8	31	343 810 106 742 1059 491 709 798 601 977 71 671 953 841 
548	HLL6	107	23	343 810 645 332 1000 741 230 1054 949 601 1110 883 1140 664 697 998 410 250 164 893 355 672 988 841 821 1160 159 
549	STO14	77	33	714 232 912 684 372 7 1080 184 12 70 694 414 3 783 1073 288 428 824 1166 
553	LNKL309	85	14	448 103 867 200 780 732 802 1003 281 269 118 739 
554	HLS11	19	23	616 384 1172 
555	UN114	215	44	655 727 
557	STO16	187	23	437 132 936 986 822 
558	STOAUD	106	41	1085 995 505 
560	HLL201	54	28	994 1135 93 459 327 
563	HLS11	261	28	716 35 436 335 26 933 170 656 978 12 662 1128 1010 318 1177 380 385 258 647 767 1079 282 537 981 823 1127 1037 154 
565	HLL107	273	23	279 1067 91 148 175 660 1128 508 464 169 894 648 1001 720 153 42 
566	STO10	226	44	208 
572	SHA217	267	23	1098 145 681 246 62 661 412 361 1021 
573	STO301	296	21	1144 816 913 522 431 147 1005 406 1176 798 245 247 518 779 1045 543 1016 410 934 356 539 953 567 1117 477 
574	UN111	85	21	643 438 237 1055 792 450 16 1140 664 315 860 1094 982 
576	UN114	68	23	528 859 622 455 182 77 1041 769 868 860 762 56 853 
577	ART15	196	44	1135 903 848 27 925 211 1169 
579	STOAUD	284	41	709 672 
580	HLS108	1	23	743 890 485 
581	STOAUD	254	41	454 255 767 536 722 
583	ROB7	304	40	101 236 148 493 189 660 411 1138 381 505 464 1086 1072 1083 1121 532 153 
585	WDS	97	14	343 911 910 291 191 1013 430 334 819 131 83 799 243 459 179 62 1141 667 498 365 360 959 1072 58 52 539 113 424 40 1185 
587	ROB7	304	44	633 1171 1039 
590	STO301	39	23	1175 592 170 414 895 728 
593	HLL7	20	44	367 
596	TAYD	30	11	748 922 1075 
603	GIACSWAN	85	33	438 859 237 941 16 655 544 315 367 860 1094 982 
605	MAGILLMR	196	23	780 984 
606	ESTW115	180	23	345 817 1014 852 667 160 963 873 763 1038 
610	GST102	179	41	620 77 763 533 983 
611	MAGILLHVID	251	23	90 559 685 586 863 756 1138 577 
612	MAGILLHVID	205	21	1061 234 703 515 175 464 470 
613	SHA412	202	23	643 943 792 
614	UN111	33	14	552 234 607 513 314 577 61 1108 532 774 564 
615	GST103	134	14	192 277 239 623 704 705 89 659 203 415 161 961 807 846 
616	STO14	226	28	
618	HLL6	4	14	1064 199 270 527 36 337 992 377 793 580 1136 11 10 18 79 413 169 1129 801 1031 306 824 750 224 1024 724 
620	STOAUD	71	41	74 631 
621	STOAUD	257	41	
624	STOAUD	284	44	637 
627	STOAUD	112	41	438 735 223 220 
628	STOAUD	18	41	1062 98 450 323 667 161 356 770 488 
629	SHA217	104	44	334 822 
630	GIACSWAN	69	28	645 71 506 
631	ROB7	225	14	742 147 1005 395 519 518 883 208 1045 668 664 697 836 1174 1033 159 477 
632	CHS104	134	40	342 1064 39 1057 992 1139 139 403 1028 453 455 174 19 669 776 318 368 386 467 461 165 162 210 679 1092 1031 116 820 1039 1026 481 
640	MARSHAUD	27	33	431 1005 929 72 664 
641	MAGILLHVID	196	28	118 
651	SHAAUD	246	21	343 710 298 299 597 195 193 445 642 339 99 96 746 555 230 613 689 137 490 24 23 404 402 932 937 628 370 374 393 392 80 583 580 177 974 1123 651 884 887 205 72 804 125 1011 921 1134 388 259 509 507 637 1091 877 871 284 677 263 262 260 55 530 538 114 110 119 424 309 825 826 1166 222 1027 721 152 1111 489 484 471 
655	LNKL205	50	14	1144 913 522 247 1140 567 
656	STOAUD	null	41	
659	STO301	180	11	644 558 147 686 133 130 7 625 182 8 127 839 389 65 69 503 936 536 827 224 722 
660	LNKL309	126	28	913 147 247 1140 953 
662	STO18	248	41	1149 102 556 548 781 572 
664	TAYD	196	40	32 1002 828 739 
665	LNKL309	323	11	1182 856 238 374 240 654 835 785 1102 561 958 
666	WDS	57	44	1117 
669	HLS11	224	11	521 1025 95 552 514 660 126 411 508 169 894 648 1086 306 1001 151 153 1118 480 475 
673	MAGILLMR	108	41	407 
675	UN114	76	15	197 273 28 795 188 202 546 868 961 1073 537 827 560 
679	SHAAUD	282	44	915 237 
684	GST103	261	40	606 793 10 202 1044 8 549 787 1094 775 724 722 723 635 43 
686	LNKL309	77	40	902 16 659 1146 1154 1078 300 
687	HLS11	43	44	744 683 23 1084 1011 361 69 
689	HLS204	36	44	15 572 
692	GST102	330	33	331 1030 1059 1028 371 625 450 787 939 1102 679 674 53 303 
704	HLS11	318	21	606 443 623 405 408 758 371 377 240 658 653 880 204 1044 1049 699 542 544 365 783 163 891 429 1127 1046 1023 44 43 
707	MARSHAUD	196	11	903 943 925 952 1169 118 739 
709	HLL7	56	15	1175 1183 1162 1103 592 1017 447 106 38 905 336 1120 236 495 139 22 408 1069 1060 1170 170 180 1125 752 324 78 411 364 66 250 960 1104 766 957 777 895 750 728 5 483 
711	IRADEAREID	320	11	715 592 844 1051 808 897 
713	STOAUD	56	44	82 
714	OBS	67	11	813 736 599 940 704 81 926 456 185 1122 202 695 806 1073 268 701 423 755 227 47 
717	ESTW115	182	37	275 330 550 144 249 511 176 76 216 1024 1026 1161 
718	SHA217	202	28	204 889 75 544 676 
720	STO14	95	37	748 1050 951 940 623 29 379 627 171 1148 202 549 417 311 789 64 1099 775 822 223 
721	MAGILLHVID	153	40	335 758 999 871 648 
724	STOAUD	318	41	294 
729	STOAUD	null	11	810 741 395 601 1110 1123 883 836 837 250 531 305 841 821 46 
731	ESTW115	228	14	194 99 1098 128 835 892 
732	TAYD	68	28	97 171 1179 319 
733	CHS104	106	23	474 
734	STOAUD	112	44	172 329 
736	STO16	311	44	
737	WDS	119	33	593 100 339 99 96 236 137 23 927 585 926 974 18 125 1011 830 362 637 167 1091 879 1152 1070 284 1083 263 424 825 826 1027 
740	GIACSWAN	159	40	1110 1123 837 250 1172 636 463 164 531 305 159 
741	MARSHAUD	196	14	719 1018 241 964 800 749 
746	STO102	218	23	857 186 655 1159 565 1180 
747	STO14	166	23	272 37 436 330 688 993 369 781 576 112 
